,user_id,user_url,reviews,item_id,sentiment_analysis,recommend,pct_recommend
959,Hybrid2000,http://steamcommunity.com/id/Hybrid2000,"[{'funny': '', 'posted': 'Posted March 24, 2014.', 'last_edited': '', 'item_id': '251570', 'helpful': '1 of 3 people (33%) found this review helpful', 'recommend': True, 'review': 'Extremely fun!'}]",['251570'],['2'],[True],1.0
960,Mystiiez,http://steamcommunity.com/id/Mystiiez,"[{'funny': '', 'posted': 'Posted March 13, 2015.', 'last_edited': '', 'item_id': '730', 'helpful': '1 of 4 people (25%) found this review helpful', 'recommend': True, 'review': 'awesome game'}]",['730'],['1'],[True],1.0
961,76561198066002441,http://steamcommunity.com/profiles/76561198066002441,"[{'funny': '', 'posted': 'Posted September 15.', 'last_edited': '', 'item_id': '242860', 'helpful': '0 of 1 people (0%) found this review helpful', 'recommend': True, 'review': 'good game but ive played one game when i couldnt die but besides that it was good'}]",['242860'],['1'],[True],1.0
962,shashankkarthikeyan,http://steamcommunity.com/id/shashankkarthikeyan,"[{'funny': '', 'posted': 'Posted May 9, 2014.', 'last_edited': '', 'item_id': '208480', 'helpful': 'No ratings yet', 'recommend': False, 'review': ""While I am a big fan of the AC franchise, and already have a strong sense of bias when it comes to AC games, I feel that AC3 was more of a let down than anything else. While there were some new things that were awsome such as the combat system, the free running dynamics and the open world frontier gameplay, there were still some major things that plagues this game. The first being the VERY long tutorial/training section of the game. Without any spoilers, you almost have to go through Connor's entire childhood before you are really set free upon the world. Also on the PC version, there were some graphical and audio glitches. While we are discussing the PC version, one of the biggest issues I had was how badly optimized this game was for PC. Don't get me wrong, I have a GTX 770 and a 4770K, which are by no means entry level or mid range. However, I still had MAJOR, and I mean MAJOR frame rate drops. I would coasting along at 60FPS and then suddenly as I turn the conner to look at 4 people, BAM!!! 40FPS.In conclusion, I would skip this game I were you. AC4 fixes all the problems I had with this game and it much more enjoyable to play. If you interested in the story, just watch it on youtube.""}, {'funny': '', 'posted': 'Posted May 9, 2014.', 'last_edited': '', 'item_id': '8870', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Visually appealing and intelectually intriguing, Bioshock Infinite is definately a major leap forward from the first two games. It resolved any issues I had with the first two and then some. If you like the first Bioshock games you will love this. Even if you have not played the other games, Infinite will be great fun to play through. Infact, I recomend buying the tripple pack as it is only 5USD more right now (This can change in the future)'}]","['208480', '8870']","['2', '2']","[False, True]",0.5
963,dryzeak,http://steamcommunity.com/id/dryzeak,"[{'funny': '', 'posted': 'Posted June 8, 2014.', 'last_edited': '', 'item_id': '233470', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Had this for a while and haven\'t reviewed it.Basicly: It\'s about a boy named ""Clink"" (in reference to Link) who tries to beat this monster guy from taking over his world. He goes through changes of evolutions of games as he goes on such as 3D, Color, Sound and etc.Pros:-Very creative Idea-Makes alot of references to modern RPG\'s-Nice functioning all around-Nice bosses and fair difficulty (except for maybe the final boss, which can be extremely confusing if you don\'t know what you\'re doing)Cons:-Final battle has a different system than his 1st form, making all the things you readied for him useless and a waste of your time. (such as potions)-I personally found the first parts of the game frusterating, I don\'t know if it was dying in one hit, the hitboxes or whatever.-The dungeons and places with alot of enemies can get stale and boring very quickly. Dying in them just makes it frusterating to the point where you just don\'t want to play anymore.-Just a personal opinion, but I found some of the events in the game to be useless in the storyline.Some I probably missed, but there is much more pros than cons.Personal Rating: 7.8/10'}, {'funny': '', 'posted': 'Posted August 13, 2013.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'A ""wise"" kid once said this game was garbage compared to CoD, that kid was a 5 year old.'}, {'funny': '', 'posted': 'Posted May 11, 2013.', 'last_edited': 'Last edited August 11, 2014.', 'item_id': '209870', 'helpful': 'No ratings yet', 'recommend': False, 'review': ""The most laggiest game I have ever played.It's cool but it lags WAY too much (And my computer still has alot of memory in it.). I don't reccomend. If your computer can handle everything and like FPS's then it might be okay, otherwise no.EDIT:Holy ♥♥♥♥ you need to pay for tons of stuff in this game.""}]","['233470', '440', '209870']","['1', '2', '2']","[True, True, False]",0.6666666666666666
964,76561198085748969,http://steamcommunity.com/profiles/76561198085748969,"[{'funny': '', 'posted': 'Posted January 23, 2014.', 'last_edited': '', 'item_id': '257750', 'helpful': '5 of 8 people (63%) found this review helpful', 'recommend': True, 'review': 'BEST GAME EVER ITS SUCH A GOOD PLATFORMER :D:D:D:D::D:D:D:D:D:D:D:D'}, {'funny': '', 'posted': 'Posted December 8, 2014.', 'last_edited': '', 'item_id': '204030', 'helpful': '3 of 5 people (60%) found this review helpful', 'recommend': True, 'review': 'This Is By far my fav game its so much fun its got fun quests and you can just explore i used to play it 24/7 on my xbox not the xbox 360'}, {'funny': '', 'posted': 'Posted April 14, 2015.', 'last_edited': '', 'item_id': '271590', 'helpful': '1 of 2 people (50%) found this review helpful', 'recommend': True, 'review': 'its gta 5 so yeah dont know what to say so mlg420noscope 3fast5u'}, {'funny': '', 'posted': 'Posted December 6, 2014.', 'last_edited': '', 'item_id': '206420', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'MY FAV SAINTS ROW GAME'}, {'funny': '', 'posted': 'Posted September 14, 2014.', 'last_edited': 'Last edited September 18, 2014.', 'item_id': '42910', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'I lost 7 friends playing this dont juge'}, {'funny': '', 'posted': 'Posted June 17, 2014.', 'last_edited': '', 'item_id': '204360', 'helpful': 'No ratings yet', 'recommend': True, 'review': '10/10 i just have so much fun it may say i dont play it much but i love it so much and im a pro :3 GET THE GAME!!!'}]","['257750', '204030', '271590', '206420', '42910', '204360']","['2', '2', '1', '0', '1', '2']","[True, True, True, True, True, True]",1.0
965,starrynights,http://steamcommunity.com/id/starrynights,"[{'funny': '', 'posted': 'Posted May 15, 2015.', 'last_edited': 'Last edited January 2.', 'item_id': '730', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': '100% would recommend for anyone to buy. Great online FPS with the additional bonus of it being under $20 and a bunch of quick easy drops to earn back what you paid!'}]",['730'],['2'],[True],1.0
966,unsolared,http://steamcommunity.com/id/unsolared,"[{'funny': '', 'posted': 'Posted April 15, 2015.', 'last_edited': '', 'item_id': '20900', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'My very first ever game that I bought on steam and it was such an amazing game.'}]",['20900'],['1'],[True],1.0
967,Galactics,http://steamcommunity.com/id/Galactics,"[{'funny': '2 people found this review funny', 'posted': 'Posted March 3.', 'last_edited': '', 'item_id': '432590', 'helpful': '4 of 4 people (100%) found this review helpful', 'recommend': True, 'review': 'A completely bug free game, with a relaxing calm and quite beautiful animation contrasted by the difficulty of the non saveable story mode. If you like challenges, this is the game for you.'}]",['432590'],['2'],[True],1.0
968,squiddude,http://steamcommunity.com/id/squiddude,"[{'funny': '', 'posted': 'Posted December 30, 2011.', 'last_edited': 'Last edited November 25, 2013.', 'item_id': '105600', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""I've lost 30 hours of my life in this incredibly simple game. Mostly due to using rabbits for money.""}]",['105600'],['2'],[True],1.0
969,appalot,http://steamcommunity.com/id/appalot,"[{'funny': '', 'posted': 'Posted November 4, 2014.', 'last_edited': '', 'item_id': '250900', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Amazing game. Plays just like the original, only way better. Similar enough to beat Mom on the first run with 11 achieves, but new enough to get curious about all the new items and enemies :3'}, {'funny': '', 'posted': 'Posted March 29, 2014.', 'last_edited': '', 'item_id': '265930', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Amazing game! Goats!!! Wouldn't mind a touch more sheep, but then there's GOATS!Might not be the best for a completionist as some of the stuff is quite difficult to do, but this game is still amazing no matter what!""}]","['250900', '265930']","['2', '1']","[True, True]",1.0
970,76561198034923542,http://steamcommunity.com/profiles/76561198034923542,"[{'funny': '', 'posted': 'Posted December 17, 2013.', 'last_edited': '', 'item_id': '4000', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'its a ♥♥♥♥♥♥ game with a horrid community who have no self decency and consist mostly of 12 yearolds. Best game in existence chicken outta chicken, a must play'}]",['4000'],['0'],[True],1.0
971,76561198086846878,http://steamcommunity.com/profiles/76561198086846878,"[{'funny': '', 'posted': 'Posted December 17, 2013.', 'last_edited': '', 'item_id': '224260', 'helpful': '2 of 3 people (67%) found this review helpful', 'recommend': True, 'review': ""I think no more room in hell is a brilliant game.it's a co-op fist person zombie survival shoot em up game with different maps and challanges.the feel of the game is great with the zombie horde pounding on the doors and fires burning in the buildings and a complete lack of electicity, and not to mention the moaning of the zombies, giving the game an overall creepy atmosphere.The interface is rather like that of hl2 but the weapon choosing panel differs from the original game making it much more user friendly.Over all a great mod for hl2 and i deffinately recommend it to other gamers.""}]",['224260'],['2'],[True],1.0
972,76561198069934081,http://steamcommunity.com/profiles/76561198069934081,"[{'funny': '', 'posted': 'Posted May 15, 2013.', 'last_edited': '', 'item_id': '40700', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Eerily silent but full of words of sounds and motions. A work of art. (Literally)'}]",['40700'],['2'],[True],1.0
973,76561198056573461,http://steamcommunity.com/profiles/76561198056573461,"[{'funny': '2 people found this review funny', 'posted': 'Posted May 29.', 'last_edited': '', 'item_id': '222880', 'helpful': '0 of 5 people (0%) found this review helpful', 'recommend': False, 'review': 'not good for me'}, {'funny': '', 'posted': 'Posted January 17.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'worst recoil ever, but its a good game'}]","['222880', '730']","['2', '0']","[False, True]",0.5
974,76561198105584051,http://steamcommunity.com/profiles/76561198105584051,"[{'funny': '1 person found this review funny', 'posted': 'Posted June 18, 2015.', 'last_edited': '', 'item_id': '252490', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': '1v1 rust no kev'}, {'funny': '', 'posted': 'Posted October 7, 2014.', 'last_edited': '', 'item_id': '730', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'I am enjoying this game.'}, {'funny': '', 'posted': 'Posted July 19, 2015.', 'last_edited': '', 'item_id': '570', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'yum'}]","['252490', '730', '570']","['1', '1', '1']","[True, True, True]",1.0
975,TempaDick,http://steamcommunity.com/id/TempaDick,"[{'funny': '', 'posted': 'Posted January 13.', 'last_edited': '', 'item_id': '233130', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'The whole game i was worried about the guy trapped in the fortune cookie factory. Best $4 i ever spent9/Shia'}, {'funny': '', 'posted': 'Posted December 1, 2015.', 'last_edited': '', 'item_id': '417860', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'Man, ♥♥♥♥ you emerly'}, {'funny': '', 'posted': 'Posted January 12.', 'last_edited': '', 'item_id': '391720', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Some of the jump scares got me really good but the whole time i was amazed by the beauty of everything. I feel robbed not finishing that 5th part after what happened with the ceiling. Did it again just to take a moment and look at it all. Eagerly awaiting more8/Shia'}, {'funny': '', 'posted': 'Posted August 28, 2015.', 'last_edited': '', 'item_id': '387860', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'I ate my shrimp, sexted badly, freaked out a little bit when i was looking for the man in the cage and hung myself. I liked the ending though, how you get more options with the ages and methods. I really hope they update this game, love the vibe of it. 10/Shia'}]","['233130', '417860', '391720', '387860']","['2', '1', '2', '2']","[True, True, True, True]",1.0
976,76561198074117031,http://steamcommunity.com/profiles/76561198074117031,"[{'funny': '', 'posted': 'Posted December 14, 2013.', 'last_edited': '', 'item_id': '226700', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'muito da hora'}]",['226700'],['1'],[True],1.0
977,76561198091448711,http://steamcommunity.com/profiles/76561198091448711,"[{'funny': '1 person found this review funny', 'posted': 'Posted March 20, 2015.', 'last_edited': '', 'item_id': '304930', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Unturned é um jogo de sobrevivência zumbiMuito bem feito e com um sistema bem operacional para pcs fracosAlém de ser um jogo Free To Play (gratuito para jogar) ele ocupa pouco espaço no disco rígidoSobrevivaMate zumbis Ganhe xpE o principal: se divirta :)'}]",['304930'],['2'],[True],1.0
978,Vitaou,http://steamcommunity.com/id/Vitaou,"[{'funny': '2 people found this review funny', 'posted': 'Posted December 23, 2015.', 'last_edited': '', 'item_id': '269210', 'helpful': '4 of 4 people (100%) found this review helpful', 'recommend': True, 'review': 'Hero Siege é um jogo perfeito. É um RPG muito diferente do que os normais, com uma jogabilidade quase única, além disso apresenta uma dificuldade intensa que desafia os players mais ""hardcore"".Pontos positivos + :-Jogabilidade única;-Temática diferenciada;-Musiquinhas show;-Dificuldade intensa (é sério, no modo mais facil ja é muito dificil);-Grande quantidade de personagens FREE;-Skills boladas;-Grande quantidade de saves.Pontos negativos - :-Personagens PAGOS (não gosto muito de jogos pagos onde tem coisas pagas neles);-Não gosto de ratos assassinos gigantes.'}, {'funny': '', 'posted': 'Posted December 23, 2015.', 'last_edited': '', 'item_id': '417860', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': 'Emily is Away é um jogo muito interessante, tem uma história boa mas e muito triste :cPontos Positivos + :-História envolvente e comovente;-Interface style (a interface do pc antigo lembra muito o antigo win xp e o barulho das teclas e muito bom. Nostalgia).-Tudo FREEPontos Negativos - :-História com só um final (odeio jogos de escolhas que tem apenas um final);-História curta;-Não tem trilha sonora :c (seria muito legal escutar algumas musicas antigas, ia reforçar o tema da interface);-Friendzone do cara@#&.Embora tenha mais pontos negativos do que positivos eu não vejo porque não recomendar o jogo, ele interessante, recomendo pra quem tem tempo sobrando.'}, {'funny': '1 person found this review funny', 'posted': 'Posted June 18, 2015.', 'last_edited': '', 'item_id': '222900', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'O jogo em si é muito bom, tem personagens interessantes e uma jogabilidade boa, o mapa e as missões sao praticamente iguais tornando o jogo meio monótono, mas o maior problema dele é que simplesmente enjoa... vc começa a jogar e seu objetivo principal e comprar sobreviventes melhores e mais interessantes, mas os prêmios das partidas são tão baixos que você acaba cansando mesmo antes de comprar aquele tão esperado personagem boladão.7/10 divertido e legal mas é extremamente enjoativo.'}, {'funny': '1 person found this review funny', 'posted': 'Posted December 23, 2015.', 'last_edited': '', 'item_id': '349700', 'helpful': '1 of 2 people (50%) found this review helpful', 'recommend': True, 'review': 'Aftermath é um jogo muito bom, com graficos e interface bons, sons muito bons e tem a tematica que eu mais gosto APOCALIPSE ZUMBI KATCHOWRROPontos positivos + :-Jogabilidade boa;-Recursos abundantes;-Poucos bugs;-Interface simples e facil de entender;-Poucas pessoas nos servers (isso é bom pra quem nao quer levar uns tiros).-É FREE POARPontos negativos - :-Poucas pessoas nos servers (isso é ruim pra quem gosta de um pvp bolado);-Poucos itens (comparado com outros jogos desse estilo);-Repetitivo (ja existem vários jogos com essa temática).Aftermath é um jogo grátis mas não fica tão atraz dos outos jogos do gênero como DayZ ou Infestation (pagos).'}, {'funny': '', 'posted': 'Posted December 23, 2015.', 'last_edited': '', 'item_id': '423880', 'helpful': '1 of 2 people (50%) found this review helpful', 'recommend': True, 'review': 'Carpe Diem é um jogo simples e curto.Gostei do jogo mas é só para quem gosta de visual novel. Pontos positivos + :-História bacana-Legendas em PT-BR-Trilha sonora boa-Sua waifu não exist... deixa quetoPontos negativos - :-Jogo muito curto-Sem muitas escolhas-Final igual para todas as escolhas-Bugs/Incoerencia da legenda (embora dê para entender)-Sua waifu é igual a Ai (Sorry)""O QUE VOCÊ TA FAZENDO DA SUA VIDA ?""'}, {'funny': '', 'posted': 'Posted June 18, 2015.', 'last_edited': '', 'item_id': '207230', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'O jogo é bem legal e eu recomendo... o único problema dele (tirando o fato de ter poucos jogadores) é que o ping e muito alto e isso dificulta e muito no gameplay.6/10 legal, mas com um ping horrivel e poucos jogadores.'}]","['269210', '417860', '222900', '349700', '423880', '207230']","['1', '2', '2', '2', '1', '2']","[True, True, True, True, True, True]",1.0
979,Mattrix4078,http://steamcommunity.com/id/Mattrix4078,"[{'funny': '', 'posted': 'Posted February 10, 2015.', 'last_edited': '', 'item_id': '55230', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'This game is Epically awesome with alot of sweet as customisation and random things to do'}]",['55230'],['1'],[True],1.0
980,Murkeeeee,http://steamcommunity.com/id/Murkeeeee,"[{'funny': '', 'posted': 'Posted December 26, 2015.', 'last_edited': '', 'item_id': '346900', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'It was good for about a month or so, but you soon grow out of it.'}]",['346900'],['2'],[True],1.0
981,76561198041542294,http://steamcommunity.com/profiles/76561198041542294,"[{'funny': '', 'posted': 'Posted February 19.', 'last_edited': '', 'item_id': '250900', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': '9/10 a good game to play if your bored and want to play a quick game'}]",['250900'],['0'],[True],1.0
982,76561198044060397,http://steamcommunity.com/profiles/76561198044060397,"[{'funny': '3 people found this review funny', 'posted': 'Posted March 28, 2015.', 'last_edited': '', 'item_id': '354240', 'helpful': '3 of 5 people (60%) found this review helpful', 'recommend': True, 'review': ""Good soundtrack, charming style and it makes me feel really, really stupid. 10/10i touched something sorry don't hate me""}, {'funny': '3 people found this review funny', 'posted': 'Posted November 7, 2014.', 'last_edited': '', 'item_id': '263420', 'helpful': '6 of 13 people (46%) found this review helpful', 'recommend': True, 'review': '♥♥♥♥ this game10/10'}, {'funny': '', 'posted': 'Posted October 8, 2014.', 'last_edited': '', 'item_id': '242680', 'helpful': 'No ratings yet', 'recommend': True, 'review': '♥♥♥♥ this game10/10'}]","['354240', '263420', '242680']","['2', '0', '0']","[True, True, True]",1.0
983,76561198043797361,http://steamcommunity.com/profiles/76561198043797361,"[{'funny': '', 'posted': 'Posted May 24, 2015.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'It was alright'}]",['440'],['1'],[True],1.0
984,LTHW,http://steamcommunity.com/id/LTHW,"[{'funny': '', 'posted': 'Posted March 6, 2015.', 'last_edited': '', 'item_id': '4000', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Is k.'}, {'funny': '', 'posted': 'Posted March 6, 2015.', 'last_edited': '', 'item_id': '6860', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'The Definitive Hitman Title Thats Worth The 8 bucksgr8 b8 m8 i r8 8/8 - Would Be Greater Than Absolution Again'}, {'funny': '', 'posted': 'Posted March 6, 2015.', 'last_edited': '', 'item_id': '346010', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Something,Something,Build,Build,BUILD,EVEN MOAR BUILDING,Kill Peasants,Repeat11/10 - Would Build/Kill/Repeat again'}, {'funny': '', 'posted': 'Posted March 6, 2015.', 'last_edited': '', 'item_id': '218620', 'helpful': 'No ratings yet', 'recommend': False, 'review': 'Me From Months Ago: Brilliant, JUST MINTMe At This Current Time: CashGrab 2Almir PLS.'}, {'funny': '', 'posted': 'Posted March 6, 2015.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Pros - Everything Other Than The Cons.Cons - Russians, ♥♥♥♥, blatThat is All'}]","['4000', '6860', '346010', '218620', '730']","['1', '2', '1', '2', '1']","[True, True, True, False, True]",0.8
985,76561198073295527,http://steamcommunity.com/profiles/76561198073295527,"[{'funny': '', 'posted': 'Posted September 19, 2014.', 'last_edited': '', 'item_id': '91200', 'helpful': 'No ratings yet', 'recommend': False, 'review': 'embolante a morir'}, {'funny': '', 'posted': 'Posted September 17, 2014.', 'last_edited': '', 'item_id': '238960', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'como diablo III pero bien hecho'}]","['91200', '238960']","['1', '1']","[False, True]",0.5
986,HiMyNamesZed,http://steamcommunity.com/id/HiMyNamesZed,"[{'funny': '', 'posted': 'Posted December 21, 2013.', 'last_edited': '', 'item_id': '216150', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'this is a really good game as ucan explore around and meet new things and suits all genders'}]",['216150'],['2'],[True],1.0
987,InsightXIVC,http://steamcommunity.com/id/InsightXIVC,"[{'funny': '', 'posted': 'Posted February 1, 2014.', 'last_edited': '', 'item_id': '228380', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'This game is just outright amazing. It has BEAST Graphics, Cars Crashing, Havoc and LOTS of Wreckage if you like all those this is the game for you. I totally recommend this game 9/10 for me. :D'}, {'funny': '', 'posted': 'Posted December 16, 2013.', 'last_edited': '', 'item_id': '200710', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Really fun game to play especially with your friends around.'}]","['228380', '200710']","['0', '2']","[True, True]",1.0
988,djhoneybadger,http://steamcommunity.com/id/djhoneybadger,"[{'funny': '', 'posted': 'Posted May 30, 2013.', 'last_edited': '', 'item_id': '8980', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Wasn't expecting to find this as addicting as I have. Farewell social life, it was nice having you back for a while :P""}, {'funny': '', 'posted': 'Posted April 3, 2013.', 'last_edited': '', 'item_id': '12120', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'All we had to do was follow the damn train, CJ!'}, {'funny': '', 'posted': 'Posted December 29, 2012.', 'last_edited': '', 'item_id': '108710', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""I actually really liked this game. I like how it pays homage to what it's influenced by, like Stephen King novels, the Twilight Zone, Twin Peaks etc. Some of the mechanics are a little annoying, but I found the story unique and engaging enough to distract me from that. I recommend that you treat this game as more a supernatural/drama/thriller rather than a horror. While it might have it's moments (I stress the word 'might') it's a game about a horror story, not an actual horror game :D""}, {'funny': '', 'posted': 'Posted September 19, 2012.', 'last_edited': '', 'item_id': '620', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""You're going to need to scrape your brain off the wall after this one :D""}, {'funny': '', 'posted': 'Posted December 21, 2011.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Its free to play now, YOU HAVE NO EXCUSE!'}]","['8980', '12120', '108710', '620', '440']","['2', '1', '0', '1', '2']","[True, True, True, True, True]",1.0
989,76561198077183562,http://steamcommunity.com/profiles/76561198077183562,"[{'funny': '', 'posted': 'Posted May 23, 2014.', 'last_edited': '', 'item_id': '221100', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'ITS THE BEST GAME EVER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!'}, {'funny': '', 'posted': 'Posted February 18, 2015.', 'last_edited': '', 'item_id': '325610', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'its a awesome game in the total war franchise, but it suffers from some servere graphical issues'}, {'funny': '', 'posted': 'Posted July 31, 2014.', 'last_edited': '', 'item_id': '218620', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Awesome gameBut u need a good team to play'}, {'funny': '', 'posted': 'Posted July 7, 2014.', 'last_edited': '', 'item_id': '241540', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Yes definatly get this game!'}, {'funny': '', 'posted': 'Posted January 2, 2014.', 'last_edited': '', 'item_id': '205100', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Its ♥♥♥♥♥♥♥ awesome'}]","['221100', '325610', '218620', '241540', '205100']","['1', '0', '2', '0', '2']","[True, True, True, True, True]",1.0
990,76561198091138643,http://steamcommunity.com/profiles/76561198091138643,"[{'funny': '', 'posted': 'Posted May 14.', 'last_edited': '', 'item_id': '244930', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'YO so for stright i think theres a few things that need to be improved on so adding a anitmation for taking your skis over and being able to walk up large hills becuase trying to ski deep things is too hard you slide back etc having snow moble added in so you can use it to traval faster to diffrent loccations snow board so you could have this attached on your back and swap but key is to keep animation so you can go up a hill and then switch to snow board prefable being faster then the skis animations for basic pushing now this feels lacking haveing an exzact anitmation sking every time you push if would be awsome to have multileple more natural pushing like when u start off you move them left to right which is really coolstore needs to have a equip key the snow needs glimmer in the sun etc more realisem theres a few more thing but cool atm geting coins etc should be in the tornyments or events so bronze is 10 points silver 20  gold 30cheers hopes devs see  this would make game feel so much better'}, {'funny': '', 'posted': 'Posted August 29, 2014.', 'last_edited': '', 'item_id': '570', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'brillient'}]","['244930', '570']","['2', '1']","[True, True]",1.0
991,birodocorta,http://steamcommunity.com/id/birodocorta,"[{'funny': '', 'posted': 'Posted September 29, 2015.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'god'}]",['730'],['1'],[True],1.0
992,76561198071379867,http://steamcommunity.com/profiles/76561198071379867,"[{'funny': '1 person found this review funny', 'posted': 'Posted July 1, 2015.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'very hard 2 ez for me tho'}]",['730'],['0'],[True],1.0
993,legr00ves,http://steamcommunity.com/id/legr00ves,"[{'funny': '', 'posted': 'Posted June 5, 2015.', 'last_edited': '', 'item_id': '346900', 'helpful': 'No ratings yet', 'recommend': True, 'review': '11/10 good game'}]",['346900'],['1'],[True],1.0
