index,title,url,price
3618,RPG Maker VX Ace - Wild Steam Resource Pack,http://store.steampowered.com/app/357261/RPG_Maker_VX_Ace__Wild_Steam_Resource_Pack/,29.99
10360,2V Hoverbike,http://store.steampowered.com/app/665650/2V_Hoverbike/,2.99
8281,Slash It,http://store.steampowered.com/app/567290/Slash_It/,0.99
3472,Variety Costume Set,http://store.steampowered.com/app/358143/Variety_Costume_Set/,74.99
774,L.A. Noire: DLC Bundle,http://store.steampowered.com/app/110810/LA_Noire_DLC_Bundle/,11.99
20445,Magi Trials,http://store.steampowered.com/app/446600/Magi_Trials/,8.99
13164,Maniac Mansion,http://store.steampowered.com/app/529890/Maniac_Mansion/,5.99
2873,Death Skid Marks,http://store.steampowered.com/app/326150/Death_Skid_Marks/,9.99
29560,Starlite: Astronaut Rescue - Developed in Collaboration with NASA,http://store.steampowered.com/app/266090/Starlite_Astronaut_Rescue__Developed_in_Collaboration_with_NASA/,2.99
31478,Dragon Age™: Origins Awakening,http://store.steampowered.com/app/47730/Dragon_Age_Origins_Awakening/,9.99
31311,Painkiller Redemption,http://store.steampowered.com/app/65560/Painkiller_Redemption/,4.99
29877,Shadow Man,http://store.steampowered.com/app/251770/Shadow_Man/,4.99
15985,Luna and the Moonling,http://store.steampowered.com/app/577360/Luna_and_the_Moonling/,9.99
2462,CoH 2 - US Forces Commander: Rifle Company,http://store.steampowered.com/app/297512/CoH_2__US_Forces_Commander_Rifle_Company/,3.99
17518,Undead Hunter,http://store.steampowered.com/app/591080/Undead_Hunter/,1.99
474,Cossacks: Back to War,http://store.steampowered.com/app/4850/Cossacks_Back_to_War/,4.99
6097,Galaxy Cannon Rider,http://store.steampowered.com/app/461580/Galaxy_Cannon_Rider/,9.99
25276,Dad Beat Dads - Soundtrack of Ultimate Dadness,http://store.steampowered.com/app/407280/Dad_Beat_Dads__Soundtrack_of_Ultimate_Dadness/,2.99
17495,Balthazar's Dream,http://store.steampowered.com/app/583890/Balthazars_Dream/,4.99
22090,Tree of Savior - Novice Pack for EU Servers,http://store.steampowered.com/app/512911/Tree_of_Savior__Novice_Pack_for_EU_Servers/,9.99
11788,Dawn of a Soul,http://store.steampowered.com/app/701910/Dawn_of_a_Soul/,7.99
3861,FSX: Steam Edition - R66 Turbine Add-On,http://store.steampowered.com/app/364321/FSX_Steam_Edition__R66_Turbine_AddOn/,19.99
28957,Super Game Jam,http://store.steampowered.com/app/288290/Super_Game_Jam/,9.99
24139,TS Marketplace: COV AB Vans Wagon Pack 01,http://store.steampowered.com/app/326046/TS_Marketplace_COV_AB_Vans_Wagon_Pack_01/,4.99
910,3SwitcheD,http://store.steampowered.com/app/206610/3SwitcheD/,9.99
11024,Hyper Knights - Challenges,http://store.steampowered.com/app/694200/Hyper_Knights__Challenges/,1.99
19670,Paul Pixel - The Awakening,http://store.steampowered.com/app/569050/Paul_Pixel__The_Awakening/,3.99
27740,Outcast 1.1,http://store.steampowered.com/app/336610/Outcast_11/,5.99
25791,Link: The Unleashed Nexus,http://store.steampowered.com/app/388720/Link_The_Unleashed_Nexus/,9.99
11580,Doodle God Blitz - Greatest Inventions DLC,http://store.steampowered.com/app/707740/Doodle_God_Blitz__Greatest_Inventions_DLC/,2.99
31517,Empire: Total War™ - Elite Units of the East,http://store.steampowered.com/app/10608/Empire_Total_War__Elite_Units_of_the_East/,2.99
6261,KNIGHTS,http://store.steampowered.com/app/476240/KNIGHTS/,0.99
27037,The Escapists - Alcatraz,http://store.steampowered.com/app/349350/The_Escapists__Alcatraz/,1.99
24458,Robot Tsunami,http://store.steampowered.com/app/378450/Robot_Tsunami/,9.99
14442,Time Killers: CatchOut,http://store.steampowered.com/app/735520/Time_Killers_CatchOut/,0.99
9351,FSX Steam Edition: Toposim US West Coast Add-On,http://store.steampowered.com/app/602810/FSX_Steam_Edition_Toposim_US_West_Coast_AddOn/,14.99
1398,RPG Maker VX Ace - Modern Day Tiles Resource Pack,http://store.steampowered.com/app/229752/RPG_Maker_VX_Ace__Modern_Day_Tiles_Resource_Pack/,6.99
30214,Kairo,http://store.steampowered.com/app/233230/Kairo/,4.99
26882,Call of Duty®: Advanced Warfare - Ascendance,http://store.steampowered.com/app/318792/Call_of_Duty_Advanced_Warfare__Ascendance/,14.99
25874,Sakura Clicker - Wedding Outfit,http://store.steampowered.com/app/393043/Sakura_Clicker__Wedding_Outfit/,1.99
22942,BlackShot: Mercenary Warfare FPS,http://store.steampowered.com/app/433350/BlackShot_Mercenary_Warfare_FPS/,Free To Play
7745,Charm Tale Quest,http://store.steampowered.com/app/550220/Charm_Tale_Quest/,2.99
16332,Tangrams Deluxe,http://store.steampowered.com/app/677720/Tangrams_Deluxe/,4.99
10142,Bebop and Tempo,http://store.steampowered.com/app/628560/Bebop_and_Tempo/,7.99
6635,Aerofly FS 2 - Switzerland,http://store.steampowered.com/app/500620/Aerofly_FS_2__Switzerland/,14.99
25240,Playing History - The Plague,http://store.steampowered.com/app/395920/Playing_History__The_Plague/,3.99
19978,Time Leap Paradise SUPER LIVE!,http://store.steampowered.com/app/532770/Time_Leap_Paradise_SUPER_LIVE/,9.99
19090,Command Ops 2,http://store.steampowered.com/app/521800/Command_Ops_2/,Free
31837,ThreadSpace: Hyperbol,http://store.steampowered.com/app/2720/ThreadSpace_Hyperbol/,9.99
2094,Battle Academy - Operation Sealion,http://store.steampowered.com/app/287092/Battle_Academy__Operation_Sealion/,9.99
23478,Inexistence,http://store.steampowered.com/app/444720/Inexistence/,2.99
19701,Mesh Maker VR,http://store.steampowered.com/app/576790/Mesh_Maker_VR/,Free
17269,Witchinour,http://store.steampowered.com/app/620900/Witchinour/,4.99
14156,Save the Halloween,http://store.steampowered.com/app/741100/Save_the_Halloween/,1.99
26869,Order of Battle: World War II,http://store.steampowered.com/app/312450/Order_of_Battle_World_War_II/,Free to Play
22833,Rocksmith® 2014 – Good Charlotte - “Lifestyles of the Rich and Famous”,http://store.steampowered.com/app/436636/Rocksmith_2014__Good_Charlotte__Lifestyles_of_the_Rich_and_Famous/,2.99
7550,Sleeping Valley,http://store.steampowered.com/app/538590/Sleeping_Valley/,3.99
17080,Escape Together,http://store.steampowered.com/app/628860/Escape_Together/,0.99
29247,UFO: Aftershock,http://store.steampowered.com/app/289500/UFO_Aftershock/,3.99
6749,The Wicker Man,http://store.steampowered.com/app/452810/The_Wicker_Man/,3.99
17662,Deep Blue 3D Maze,http://store.steampowered.com/app/484830/Deep_Blue_3D_Maze/,2.99
794,APB Reloaded,http://store.steampowered.com/app/113400/APB_Reloaded/,Free to Play
9437,Robotpencil Presents: Power of Lighting,http://store.steampowered.com/app/549590/Robotpencil_Presents_Power_of_Lighting/,3.99
21131,Thumper,http://store.steampowered.com/app/356400/Thumper/,19.99
3645,Terraform,http://store.steampowered.com/app/347790/Terraform/,2.99
9064,Bloodrunners,http://store.steampowered.com/app/582640/Bloodrunners/,4.99
22026,Redemption,http://store.steampowered.com/app/330880/Redemption/,14.99
21330,Steam Controller Skin - Aperture,http://store.steampowered.com/app/531010/Steam_Controller_Skin__Aperture/,9.99
2401,Hero Siege - The Karp of Doom,http://store.steampowered.com/app/307800/Hero_Siege__The_Karp_of_Doom/,2.99
29138,RPG Maker VX Ace - Monster Legacy 1,http://store.steampowered.com/app/285460/RPG_Maker_VX_Ace__Monster_Legacy_1/,29.99
8714,Trump Simulator 2017,http://store.steampowered.com/app/575910/Trump_Simulator_2017/,0.99
1744,Rocksmith® 2014 – Green Day - “American Idiot”,http://store.steampowered.com/app/258366/Rocksmith_2014__Green_Day__American_Idiot/,2.99
17508,Istrolid - Curves and Shadows,http://store.steampowered.com/app/614180/Istrolid__Curves_and_Shadows/,10.99
3027,FreakOut: Extreme Freeride,http://store.steampowered.com/app/304540/FreakOut_Extreme_Freeride/,9.99
21624,Dark Parables: Curse of Briar Rose Collector's Edition,http://store.steampowered.com/app/524600/Dark_Parables_Curse_of_Briar_Rose_Collectors_Edition/,9.99
20718,Kittypocalypse - Ungoggled,http://store.steampowered.com/app/529410/Kittypocalypse__Ungoggled/,9.99
18110,VRobot: VR Giant Robot Destruction Simulator,http://store.steampowered.com/app/588560/VRobot_VR_Giant_Robot_Destruction_Simulator/,14.99
21389,Top Floor,http://store.steampowered.com/app/532260/Top_Floor/,4.99
31061,Ship Simulator Extremes: Offshore Vessel,http://store.steampowered.com/app/48805/Ship_Simulator_Extremes_Offshore_Vessel/,3.99
27017,Last Dream: World Unknown Original Soundtrack,http://store.steampowered.com/app/355360/Last_Dream_World_Unknown_Original_Soundtrack/,2.99
22461,Vision of Aurora Borealis - Fanbook and OST,http://store.steampowered.com/app/498400/Vision_of_Aurora_Borealis__Fanbook_and_OST/,1.99
26865,Fermi's Path Demo,http://store.steampowered.com/app/366900/Fermis_Path_Demo/,Cooming Soon
31249,The Tiny Bang Story,http://store.steampowered.com/app/96000/The_Tiny_Bang_Story/,4.99
2933,Prelogate,http://store.steampowered.com/app/332830/Prelogate/,3.99
24640,RTK Maker - Face CG Tecmo Set - 三国志ツクール 顔登録素材 「テクモ」セット,http://store.steampowered.com/app/426710/RTK_Maker__Face_CG_Tecmo_Set/,1.99
1899,Agarest: Generations of War,http://store.steampowered.com/app/237890/Agarest_Generations_of_War/,14.99
29185,Smugglers 5 Demo,http://store.steampowered.com/app/295500/Smugglers_5_Demo/,Cooming Soon
20557,Fantasy Grounds - Road to Destiny (PFRPG),http://store.steampowered.com/app/557250/Fantasy_Grounds__Road_to_Destiny_PFRPG/,7.99
4901,HELLDIVERS™ - Specialist Pack,http://store.steampowered.com/app/395237/HELLDIVERS__Specialist_Pack/,2.99
13586,TANE DLC - CO17-1471 ( Russian Loco and Tender ),http://store.steampowered.com/app/766444/TANE_DLC__CO171471__Russian_Loco_and_Tender/,7.99
23502,Rocksmith® 2014 – Extreme - “Play With Me”,http://store.steampowered.com/app/436605/Rocksmith_2014__Extreme__Play_With_Me/,2.99
10977,Pine Seekers,http://store.steampowered.com/app/658710/Pine_Seekers/,24.99
20731,Particle Fleet: Emergence - Corporate Bonus,http://store.steampowered.com/app/547070/Particle_Fleet_Emergence__Corporate_Bonus/,3.99
6096,Fantasy Grounds - 5E: Tarin's Crown,http://store.steampowered.com/app/471310/Fantasy_Grounds__5E_Tarins_Crown/,5.99
16203,The Escapists 2 - Season Pass,http://store.steampowered.com/app/701180/The_Escapists_2__Season_Pass/,9.99
31601,Nation Red,http://store.steampowered.com/app/39800/Nation_Red/,1.99
31057,Cities in Motion: US Cities,http://store.steampowered.com/app/73187/Cities_in_Motion_US_Cities/,4.99
17743,Robotpencil Presents: Insight: Design Cool Factor,http://store.steampowered.com/app/624020/Robotpencil_Presents_Insight_Design_Cool_Factor/,5.99
1509,Divinity: Dragon Commander,http://store.steampowered.com/app/243950/Divinity_Dragon_Commander/,39.99
20524,Dofus,http://store.steampowered.com/app/254300/Dofus/,Free
20596,Beholder - Original Soundtrack,http://store.steampowered.com/app/553670/Beholder__Original_Soundtrack/,Free
24407,Rocksmith® 2014 – Megadeth Song Pack II,http://store.steampowered.com/app/390435/Rocksmith_2014__Megadeth_Song_Pack_II/,11.99
532,The Ball,http://store.steampowered.com/app/35460/The_Ball/,9.99
14170,Solar Collector,http://store.steampowered.com/app/718240/Solar_Collector/,1.99
17786,EVE Online: 500 PLEX,http://store.steampowered.com/app/629792/EVE_Online_500_PLEX/,19.99
19387,Itineris,http://store.steampowered.com/app/582580/Itineris/,0.99
6360,RefRain - prism memories - Chronicle Visual Book,http://store.steampowered.com/app/485010/RefRain__prism_memories__Chronicle_Visual_Book/,9.99
5554,Star Realms,http://store.steampowered.com/app/438140/Star_Realms/,Free
30333,DmC Devil May Cry: Bloody Palace Mode,http://store.steampowered.com/app/229080/DmC_Devil_May_Cry_Bloody_Palace_Mode/,39.99
2086,BorderZone,http://store.steampowered.com/app/289220/BorderZone/,2.99
1601,A-Train 8,http://store.steampowered.com/app/249930/ATrain_8/,19.99
14182,BALL GAME,http://store.steampowered.com/app/741010/BALL_GAME/,0.99
4521,Train Simulator: North Jersey Coast Line Route Add-On,http://store.steampowered.com/app/325970/Train_Simulator_North_Jersey_Coast_Line_Route_AddOn/,19.99
27645,Rocksmith® 2014 – Soundgarden Song Pack,http://store.steampowered.com/app/295099/Rocksmith_2014__Soundgarden_Song_Pack/,11.99
20002,Fantasy Grounds - Cold Mountain (5E),http://store.steampowered.com/app/563650/Fantasy_Grounds__Cold_Mountain_5E/,6.99
14289,- Occult preRaise -,http://store.steampowered.com/app/741270/_Occult_preRaise/,5.99
7472,DEAD OR ALIVE 5 Last Round: Core Fighters Character: Helena,http://store.steampowered.com/app/531155/DEAD_OR_ALIVE_5_Last_Round_Core_Fighters_Character_Helena/,3.99
10607,Fate/EXTELLA - Spring Casual,http://store.steampowered.com/app/626531/FateEXTELLA__Spring_Casual/,1.99
6366,RPG Maker VX Ace - Time Fantasy: Monsters,http://store.steampowered.com/app/462081/RPG_Maker_VX_Ace__Time_Fantasy_Monsters/,7.99
22487,Death Claw,http://store.steampowered.com/app/467046/Death_Claw/,0.99
15294,Kurios,http://store.steampowered.com/app/713150/Kurios/,2.99
22809,VirtualHere For Steam Link,http://store.steampowered.com/app/440520/VirtualHere_For_Steam_Link/,11.99
12187,Distant Space 2,http://store.steampowered.com/app/729460/Distant_Space_2/,0.99
30287,Aliens: Colonial Marines: Season Pass,http://store.steampowered.com/app/224840/Aliens_Colonial_Marines_Season_Pass/,Cooming Soon
27785,Ascension: Deckbuilding Game,http://store.steampowered.com/app/320430/Ascension_Deckbuilding_Game/,9.99
16263,Letter-Setter,http://store.steampowered.com/app/676320/LetterSetter/,3.99
6333,Death Goat,http://store.steampowered.com/app/340770/Death_Goat/,2.99
26941,Goo Tunes (Super Goo Goo OST),http://store.steampowered.com/app/364180/Goo_Tunes_Super_Goo_Goo_OST/,0.99
28094,Lords of the Fallen - Lion Heart Pack,http://store.steampowered.com/app/317208/Lords_of_the_Fallen__Lion_Heart_Pack/,1.99
19931,FISH LAKE,http://store.steampowered.com/app/529610/FISH_LAKE/,9.99
14247,Zombidle - Starter Pack,http://store.steampowered.com/app/746230/Zombidle__Starter_Pack/,9.99
16253,2D Mahjong Temple,http://store.steampowered.com/app/685770/2D_Mahjong_Temple/,6.99
23966,Deathsmiles,http://store.steampowered.com/app/314180/Deathsmiles/,19.99
15426,Fruit Sudoku🍉 3,http://store.steampowered.com/app/711090/Fruit_Sudoku_3/,0.99
14655,Affliction,http://store.steampowered.com/app/617590/Affliction/,6.99
25679,Gunman Clive 2,http://store.steampowered.com/app/394550/Gunman_Clive_2/,2.99
10847,Vintage Hero,http://store.steampowered.com/app/667240/Vintage_Hero/,1.99
27377,DP Animation Maker,http://store.steampowered.com/app/341960/DP_Animation_Maker/,69.99
31271,"Warhammer 40,000: Dawn of War II - Retribution - Chaos Sorcerer Wargear DLC",http://store.steampowered.com/app/56484/Warhammer_40000_Dawn_of_War_II__Retribution__Chaos_Sorcerer_Wargear_DLC/,2.99
7877,Si Kancil : The Adventurous Mouse Deer,http://store.steampowered.com/app/530530/Si_Kancil__The_Adventurous_Mouse_Deer/,0.99
4242,Afterlife Empire,http://store.steampowered.com/app/367710/Afterlife_Empire/,4.99
14285,Rocksmith® 2014 Edition – Remastered – NOFX - “Seeing Double at the Triple Rock”,http://store.steampowered.com/app/637775/Rocksmith_2014_Edition__Remastered__NOFX__Seeing_Double_at_the_Triple_Rock/,2.99
4979,Taimumari,http://store.steampowered.com/app/375520/Taimumari/,4.99
22114,Disorder - Soundtrack,http://store.steampowered.com/app/409740/Disorder__Soundtrack/,1.99
8355,VR Toolbox: 360 Desktop,http://store.steampowered.com/app/488040/VR_Toolbox_360_Desktop/,13.99
29823,Sins of a Solar Empire®: Rebellion - Stellar Phenomena®,http://store.steampowered.com/app/255910/Sins_of_a_Solar_Empire_Rebellion__Stellar_Phenomena/,4.99
18890,Einlanzer,http://store.steampowered.com/app/553760/Einlanzer/,7.99
14633,Beyond the Wall,http://store.steampowered.com/app/726120/Beyond_the_Wall/,0.99
20696,Fantasy Grounds - D&amp;D Volo's Guide to Monsters,http://store.steampowered.com/app/549380/Fantasy_Grounds__DD_Volos_Guide_to_Monsters/,29.99
24036,UnReal World,http://store.steampowered.com/app/351700/UnReal_World/,10.99
26585,Audiosurf 2,http://store.steampowered.com/app/235800/Audiosurf_2/,14.99
14957,Deserving Life,http://store.steampowered.com/app/700170/Deserving_Life/,Free
20890,Total War: WARHAMMER - Grombrindal The White Dwarf,http://store.steampowered.com/app/506190/Total_War_WARHAMMER__Grombrindal_The_White_Dwarf/,Free
15377,EVE: Valkyrie – Warzone x50 Gold Capsule,http://store.steampowered.com/app/708530/EVE_Valkyrie__Warzone_x50_Gold_Capsule/,39.99
25049,HotLead,http://store.steampowered.com/app/416170/HotLead/,0.99
9681,That Guy Who Was In That Thing,http://store.steampowered.com/app/624810/That_Guy_Who_Was_In_That_Thing/,3.99
19927,Where are my Internets?,http://store.steampowered.com/app/521580/Where_are_my_Internets/,2.99
28907,Pixel Boy and the Ever Expanding Dungeon,http://store.steampowered.com/app/263080/Pixel_Boy_and_the_Ever_Expanding_Dungeon/,0.99
24875,Switch Galaxy Ultra Music Pack 1,http://store.steampowered.com/app/381191/Switch_Galaxy_Ultra_Music_Pack_1/,2.99
27560,Phantom Breaker: Battle Grounds,http://store.steampowered.com/app/329490/Phantom_Breaker_Battle_Grounds/,11.99
22925,SENRAN KAGURA SHINOVI VERSUS,http://store.steampowered.com/app/411830/SENRAN_KAGURA_SHINOVI_VERSUS/,29.99
25278,Project Explore - OST,http://store.steampowered.com/app/411850/Project_Explore__OST/,3.99
2690,Prime World - Advanced Pack,http://store.steampowered.com/app/255251/Prime_World__Advanced_Pack/,9.99
18513,Amateur Night,http://store.steampowered.com/app/583360/Amateur_Night/,3.99
17405,Cold Waters - Soundtrack,http://store.steampowered.com/app/642510/Cold_Waters__Soundtrack/,9.99
6047,Aselia the Eternal Soundtrack,http://store.steampowered.com/app/465320/Aselia_the_Eternal_Soundtrack/,7.99
23416,Revenge of Roger Rouge,http://store.steampowered.com/app/443680/Revenge_of_Roger_Rouge/,0.99
16802,Chinese Souls-Hua Garden/华夏园,http://store.steampowered.com/app/668300/Chinese_SoulsHua_Garden/,5.99
20386,Steel Ocean - Thanksgiving Day Gift Package,http://store.steampowered.com/app/546890/Steel_Ocean__Thanksgiving_Day_Gift_Package/,Free
24062,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 4,http://store.steampowered.com/app/450093/Fantasy_Grounds__TopDown_Tokens__Darkwoulfes_Token_Pack_Vol_4/,4.99
23324,PaintLab,http://store.steampowered.com/app/455160/PaintLab/,Free to Play
17795,Calico &amp; Co.,http://store.steampowered.com/app/620580/Calico__Co/,4.99
26963,Rocksmith® 2014 – Thin Lizzy Song Pack,http://store.steampowered.com/app/342815/Rocksmith_2014__Thin_Lizzy_Song_Pack/,7.99
16509,In The Dark,http://store.steampowered.com/app/644330/In_The_Dark/,Cooming Soon
17600,STLD Redux: Episode 02,http://store.steampowered.com/app/386200/STLD_Redux_Episode_02/,4.99
15293,Cirque du Soleil,http://store.steampowered.com/app/712410/Cirque_du_Soleil/,Free
28667,Nicole (otome version),http://store.steampowered.com/app/307190/Nicole_otome_version/,18.99
15179,The Fall of Lazarus: Welcome Aboard,http://store.steampowered.com/app/726140/The_Fall_of_Lazarus_Welcome_Aboard/,6.99
27967,StuntMANIA Reloaded,http://store.steampowered.com/app/324750/StuntMANIA_Reloaded/,4.99
15348,Hot Runback - VR Runner,http://store.steampowered.com/app/721400/Hot_Runback__VR_Runner/,4.99
4641,USFIV: Brawler Horror Pack,http://store.steampowered.com/app/344171/USFIV_Brawler_Horror_Pack/,3.99
18407,Feral Fury,http://store.steampowered.com/app/542660/Feral_Fury/,6.99
2454,Velvet Sundown,http://store.steampowered.com/app/307290/Velvet_Sundown/,Free To Play
30079,Magic 2014 “Sliver Hive” Foil Conversion,http://store.steampowered.com/app/213907/Magic_2014_Sliver_Hive_Foil_Conversion/,0.99
21346,Rocksmith® 2014 – Dream Theater - “Pull Me Under”,http://store.steampowered.com/app/492982/Rocksmith_2014__Dream_Theater__Pull_Me_Under/,2.99
13180,Nevertales: Legends Collector's Edition,http://store.steampowered.com/app/758640/Nevertales_Legends_Collectors_Edition/,12.99
31258,"Worms Reloaded: The ""Pre-order Forts and Hats"" DLC Pack",http://store.steampowered.com/app/22630/Worms_Reloaded_The_Preorder_Forts_and_Hats_DLC_Pack/,1.99
879,Alan Wake Collector's Edition Extras,http://store.steampowered.com/app/108726/Alan_Wake_Collectors_Edition_Extras/,9.99
27858,Rocksmith® 2014 – Rage Against the Machine - “Down Rodeo”,http://store.steampowered.com/app/295067/Rocksmith_2014__Rage_Against_the_Machine__Down_Rodeo/,2.99
4427,The Red Solstice Soundtrack,http://store.steampowered.com/app/403910/The_Red_Solstice_Soundtrack/,3.99
9748,Tank On Tank Digital - East Front,http://store.steampowered.com/app/613870/Tank_On_Tank_Digital__East_Front/,19.99
27656,RPG Maker VX Ace - Sci-Fi Tiles,http://store.steampowered.com/app/332292/RPG_Maker_VX_Ace__SciFi_Tiles/,9.99
7642,Fantasy Grounds - C&amp;C: A8 Forsaken Mountain,http://store.steampowered.com/app/543730/Fantasy_Grounds__CC_A8_Forsaken_Mountain/,5.99
17718,Machine Hunt,http://store.steampowered.com/app/546930/Machine_Hunt/,2.99
6647,Memory Oblivion Box - Original Soundtrack,http://store.steampowered.com/app/500850/Memory_Oblivion_Box__Original_Soundtrack/,2.99
17361,Gallagher: Messin' Up Texas,http://store.steampowered.com/app/647450/Gallagher_Messin_Up_Texas/,2.99
12294,Quicken WillMaker Plus 2018,http://store.steampowered.com/app/732710/Quicken_WillMaker_Plus_2018/,69.99
4494,Neoncube,http://store.steampowered.com/app/382070/Neoncube/,0.99
19189,Evangeline™,http://store.steampowered.com/app/470170/Evangeline/,7.99
6650,Homefront®: The Revolution - The Combat Stimulant Pack,http://store.steampowered.com/app/378521/Homefront_The_Revolution__The_Combat_Stimulant_Pack/,2.99
23973,Ares Omega,http://store.steampowered.com/app/405440/Ares_Omega/,0.99
23284,Mind Unleashed,http://store.steampowered.com/app/450740/Mind_Unleashed/,2.99
13849,4-in-1 IQ Scale Bundle,http://store.steampowered.com/app/751750/4in1_IQ_Scale_Bundle/,7.99
15795,Stash,http://store.steampowered.com/app/466660/Stash/,Free To Play
19567,Dark Parables: Jack and the Sky Kingdom Collector's Edition,http://store.steampowered.com/app/578320/Dark_Parables_Jack_and_the_Sky_Kingdom_Collectors_Edition/,9.99
2057,BR Class 31 Ochre Add-on Livery,http://store.steampowered.com/app/256552/BR_Class_31_Ochre_Addon_Livery/,4.99
27176,RER2 Episode Three: Judgment,http://store.steampowered.com/app/320350/RER2_Episode_Three_Judgment/,5.99
20680,WayOut,http://store.steampowered.com/app/551110/WayOut/,0.99
3273,Shelter 2,http://store.steampowered.com/app/275100/Shelter_2/,14.99
14489,Lost Dimension: GIFT-EXP Bundle,http://store.steampowered.com/app/650241/Lost_Dimension_GIFTEXP_Bundle/,0.99
13869,Warface - Battle Royale,http://store.steampowered.com/app/754660/Warface__Battle_Royale/,Free To Play
21675,8-bit Sound Pack by JOEDOWN,http://store.steampowered.com/app/525390/8bit_Sound_Pack_by_JOEDOWN/,9.99
22762,The Expendables 3,http://store.steampowered.com/app/468750/The_Expendables_3/,3.99
2574,GRID Autosport - Sprint Pack,http://store.steampowered.com/app/289022/GRID_Autosport__Sprint_Pack/,5.99
19449,Valentino Rossi The Game Compact,http://store.steampowered.com/app/505120/Valentino_Rossi_The_Game_Compact/,9.99
7958,Way of the Red,http://store.steampowered.com/app/491350/Way_of_the_Red/,3.99
21492,Galaxy Reavers: Cruiser DLC,http://store.steampowered.com/app/505650/Galaxy_Reavers_Cruiser_DLC/,Free To Play
12620,The Surge: A Walk in the Park DLC,http://store.steampowered.com/app/702990/The_Surge_A_Walk_in_the_Park_DLC/,14.99
14901,Fidget Spinner Editor - Expansion Pack 1,http://store.steampowered.com/app/736330/Fidget_Spinner_Editor__Expansion_Pack_1/,0.99
1967,C9: Steam Beginners Package,http://store.steampowered.com/app/284700/C9_Steam_Beginners_Package/,34.99
14968,Blacksquad - M4 CUSTOM FIRST RELEASE PACKAGE,http://store.steampowered.com/app/654176/Blacksquad__M4_CUSTOM_FIRST_RELEASE_PACKAGE/,24.99
20472,The Eyes of Ara,http://store.steampowered.com/app/454250/The_Eyes_of_Ara/,14.99
12392,Masked and Mysterious,http://store.steampowered.com/app/740720/Masked_and_Mysterious/,9.99
12321,Fernbus Simulator - Usedom,http://store.steampowered.com/app/686280/Fernbus_Simulator__Usedom/,Free
13344,Teenage Mutant Ninja Turtles: Portal Power,http://store.steampowered.com/app/700740/Teenage_Mutant_Ninja_Turtles_Portal_Power/,19.99
31693,Velvet Assassin,http://store.steampowered.com/app/16720/Velvet_Assassin/,4.99
26772,Goat Simulator: GoatZ,http://store.steampowered.com/app/344450/Goat_Simulator_GoatZ/,4.99
29195,"Batman™: Arkham Origins - Cold, Cold Heart",http://store.steampowered.com/app/277830/Batman_Arkham_Origins__Cold_Cold_Heart/,9.99
11468,"Maggie's Movies - Camera, Action!",http://store.steampowered.com/app/691580/Maggies_Movies__Camera_Action/,12.99
22702,Order of Battle: U.S. Pacific,http://store.steampowered.com/app/464590/Order_of_Battle_US_Pacific/,19.99
18033,FreeStyleFootball - Card Pack (ST),http://store.steampowered.com/app/625870/FreeStyleFootball__Card_Pack_ST/,9.99
6753,Sky to Fly: Soulless Leviathan,http://store.steampowered.com/app/457810/Sky_to_Fly_Soulless_Leviathan/,3.99
26494,Diamond Deeps,http://store.steampowered.com/app/367800/Diamond_Deeps/,4.99
26643,Sunset,http://store.steampowered.com/app/287600/Sunset/,19.99
30769,Gotham City Impostors Free to Play: Premium Card Pack 4,http://store.steampowered.com/app/216459/Gotham_City_Impostors_Free_to_Play_Premium_Card_Pack_4/,1.99
26602,Asguaard - Deluxe Contents,http://store.steampowered.com/app/372280/Asguaard__Deluxe_Contents/,5.99
14418,Just A Dream,http://store.steampowered.com/app/712770/Just_A_Dream/,Free to Play
30116,Hexodius,http://store.steampowered.com/app/236490/Hexodius/,9.99
21001,Racecar.io,http://store.steampowered.com/app/539640/Racecario/,Free To Play
26754,Selfie : Sisters of the Amniotic Lens,http://store.steampowered.com/app/287140/Selfie__Sisters_of_the_Amniotic_Lens/,4.99
29035,Fantasy Grounds - SW: Savage Tales #1: Privateer's Bounty!,http://store.steampowered.com/app/301249/Fantasy_Grounds__SW_Savage_Tales_1_Privateers_Bounty/,4.99
23710,Crystal Rift,http://store.steampowered.com/app/345140/Crystal_Rift/,9.99
5749,Good Robot Soundtrack,http://store.steampowered.com/app/439690/Good_Robot_Soundtrack/,4.99
3267,Pixel: ru² Demo,http://store.steampowered.com/app/351270/Pixel_ru_Demo/,Cooming Soon
31038,Wargame: European Escalation,http://store.steampowered.com/app/58610/Wargame_European_Escalation/,9.99
11308,Ways of History,http://store.steampowered.com/app/619310/Ways_of_History/,Free To Play
11275,Hide and Seek - Workout Headband,http://store.steampowered.com/app/689430/Hide_and_Seek__Workout_Headband/,Free
9608,Ruin of the Reckless - Soundtrack,http://store.steampowered.com/app/629620/Ruin_of_the_Reckless__Soundtrack/,4.99
15922,Hide and Seek - Poop Hat,http://store.steampowered.com/app/693625/Hide_and_Seek__Poop_Hat/,1.99
6882,Aircraft War X,http://store.steampowered.com/app/508670/Aircraft_War_X/,2.99
21917,Firebird - La Peri,http://store.steampowered.com/app/436490/Firebird__La_Peri/,6.99
6921,Cogs and Cowboys,http://store.steampowered.com/app/510410/Cogs_and_Cowboys/,5.99
